time,Q_1375,Q_1371,Q_1376,Q_1370,Q_1401,P_1375,P_1371,P_1376,P_1370,P_1401
2019-05-24T00:00:00,0.5604680950827663,0.3882875502192937,0.31935526289000066,9.999999999999975e-31,6.725254474187922e-10,0.0,0.0,0.0,0.0,0.0
2019-05-25T00:00:00,0.7004919633528842,0.5437161442948778,0.31228151417385197,0.06378400220380252,0.049431751128621526,11.199999809265137,11.199999809265137,11.199999809265137,11.199999809265137,10.5
2019-05-26T00:00:00,0.8398542570810651,0.6243785203512245,0.33522392730623785,0.0777413495433892,0.03357850504330032,0.0,0.0,0.0,0.0,0.0
2019-05-27T00:00:00,0.9418220495526218,0.7515622321738628,0.37526410480666406,0.11120124455969772,0.06415089350844128,12.399999618530273,12.399999618530273,12.399999618530273,12.399999618530273,12.699999809265137
2019-05-28T00:00:00,1.6061528599146506,1.337458863160057,0.5031265571483218,0.2902615015660855,0.11055140480010893,14.300000190734863,14.300000190734863,14.300000190734863,14.300000190734863,10.300000190734863
2019-05-29T00:00:00,1.5186019034777436,1.1061356985085815,0.5699573356370108,0.1722206471804372,0.05094987215658242,4.5,4.5,4.5,4.5,2.700000047683716
2019-05-30T00:00:00,0.9653552446702038,0.6767548151237875,0.47125187073310815,0.04193183824617824,0.0073279069281189,0.0,0.0,0.0,0.0,0.0
2019-05-31T00:00:00,0.663168996441461,0.45945048508902236,0.3631204180871794,0.003440805326826017,1.7723387827776996e-5,0.0,0.0,0.0,0.0,0.0
2019-06-01T00:00:00,0.5313616769911932,0.3676648519487901,0.3015317703815518,9.999999999999975e-31,9.999999999999975e-31,0.0,0.0,0.0,0.0,0.0
2019-06-02T00:00:00,0.4694842340476459,0.3248048826887569,0.2659354854115791,1.2867789743906732e-10,3.4060239758387764e-10,0.0,0.0,0.0,0.0,0.0
2019-06-03T00:00:00,0.4253398010156386,0.2946104227055878,0.2411229437514558,4.67322532190173e-9,1.2670240081770405e-9,0.0,0.0,0.0,0.0,0.0
2019-06-04T00:00:00,0.4015721068459606,0.2758907667286569,0.22207993894286984,4.7567774475370454e-8,1.3755954018699535e-9,0.0,0.0,0.0,0.0,0.0
2019-06-05T00:00:00,0.3726769015597253,0.25530109019873043,0.20731765116366319,6.552119468664644e-8,8.023073605246486e-10,0.0,0.0,0.0,0.0,0.0
2019-06-06T00:00:00,0.36294047832828347,0.2470228358188665,0.1960823626598117,5.993993178177125e-6,4.805143589891238e-10,0.0,0.0,0.0,0.0,0.0
2019-06-07T00:00:00,0.35422207555241414,0.2387954136923364,0.19041158758208185,6.866894435984807e-5,5.109976344528432e-10,0.0,0.0,0.0,0.0,0.0
2019-06-08T00:00:00,0.35188822290474014,0.23770210851281495,0.18804724786780588,0.000144667039172793,6.36514893119583e-10,0.0,0.0,0.0,0.0,0.0
2019-06-09T00:00:00,0.392663051113422,0.2650286589498153,0.19716407425342006,0.01372247079238306,0.007719662867748322,3.799999952316284,3.799999952316284,3.799999952316284,3.799999952316284,3.799999952316284
2019-06-10T00:00:00,0.4116795929137449,0.2984746141553793,0.21208081017136649,0.03801670385989472,0.016740788604886207,0.0,0.0,0.0,0.0,2.4000000953674316
2019-06-11T00:00:00,0.5412943444394481,0.41531067464143057,0.23260462716179978,0.08972612624042066,0.032330985807748035,8.899999618530273,8.899999618530273,8.899999618530273,8.899999618530273,8.100000381469727
2019-06-12T00:00:00,0.6246492112808698,0.464572576724855,0.24996251347919976,0.0672406468758837,0.020042914607895184,0.0,0.0,0.0,0.0,0.0
2019-06-13T00:00:00,0.4971490949328184,0.3357293232321006,0.24706324268330507,0.005609485925358489,0.00012253028770827006,0.0,0.0,0.0,0.0,0.0
2019-06-14T00:00:00,0.40815130583916526,0.28213702732356005,0.23250100705674745,0.0020320026069481274,0.004117617826027396,0.0,0.0,0.0,0.0,2.799999952316284
2019-06-15T00:00:00,0.364396630865185,0.2562069407032462,0.2104840509843852,0.008905522039042294,0.007064136502511402,0.0,0.0,0.0,0.0,0.0
2019-06-16T00:00:00,0.34998288129108995,0.24258903990044048,0.191130484026272,0.0019056916090787746,0.0002361612087895006,0.0,0.0,0.0,0.0,0.0
2019-06-17T00:00:00,0.33842522002473635,0.22682962939847087,0.18009719205828598,0.016384826552231013,0.008441776512694883,0.0,0.0,0.0,0.0,4.099999904632568
2019-06-18T00:00:00,0.5037351831641153,0.45227226141786514,0.2040637360157933,0.13931914511200735,0.0818708159653347,9.399999618530273,9.399999618530273,9.399999618530273,9.399999618530273,12.199999809265137
2019-06-19T00:00:00,0.7887372803672631,0.6034801888855245,0.25482852830928965,0.12643403006003354,0.051327499249243624,3.0,3.0,3.0,3.0,3.700000047683716
2019-06-20T00:00:00,0.7165658976234508,0.5429625501396242,0.2879460876495097,0.12029256910920672,0.04031777034405243,8.600000381469727,8.600000381469727,8.600000381469727,8.600000381469727,9.399999618530273
2019-06-21T00:00:00,1.3109638098930931,1.2114850608129695,0.35602760348904255,0.34415401046661964,0.1335315261063499,16.200000762939453,16.200000762939453,16.200000762939453,16.200000762939453,18.100000381469727
2019-06-22T00:00:00,1.4973587915943156,1.096298286934254,0.44049134284393365,0.22572858384361538,0.07055379135810258,3.9000000953674316,3.9000000953674316,3.9000000953674316,3.9000000953674316,3.9000000953674316
2019-06-23T00:00:00,0.8747241487823895,0.6116718982073982,0.40587237763495576,0.049003356566632184,0.007169737557153509,0.0,0.0,0.0,0.0,0.0
2019-06-24T00:00:00,0.5697127537793585,0.3922254003331347,0.30894017793301803,0.0028030248392832777,9.999999999999975e-31,0.0,0.0,0.0,0.0,0.0
2019-06-25T00:00:00,0.44347723069341943,0.3046138597374887,0.2497215216595381,0.0033622183730208856,4.375293783388524e-9,0.0,0.0,0.0,0.0,0.0
2019-06-26T00:00:00,0.3856064407725597,0.26502289817519425,0.21725389400935824,0.004212618506361575,3.183797700893498e-8,0.0,0.0,0.0,0.0,0.0
2019-06-27T00:00:00,0.3574233971543272,0.24499701178935504,0.19857595359991223,0.004774844367705976,5.752897348262741e-7,0.0,0.0,0.0,0.0,0.0
2019-06-28T00:00:00,0.34461554116665244,0.23520135344522689,0.18838292267666504,0.007190525360972379,4.693496214091468e-6,0.0,0.0,0.0,0.0,0.0
2019-06-29T00:00:00,0.3329274349736348,0.22672558950109978,0.18266241465618493,0.007869388559116185,1.3627606275112345e-5,0.0,0.0,0.0,0.0,0.0
2019-06-30T00:00:00,0.3222115062534973,0.22104011320059955,0.17775530467845715,0.007105654008526048,3.8408879469060134e-5,0.0,0.0,0.0,0.0,0.0
2019-07-01T00:00:00,0.34031934640713435,0.23778228141719068,0.17821040323530038,0.022590841564011574,0.008876510542939734,4.5,4.5,4.5,4.5,3.9000000953674316
2019-07-02T00:00:00,0.3548209873898002,0.26330929145522636,0.18143493826291912,0.033383943477439657,0.011431915811124254,0.8999999761581421,0.8999999761581421,0.8999999761581421,0.8999999761581421,0.4000000059604645
2019-07-03T00:00:00,0.3804800373833388,0.266100010274103,0.1813266057005515,0.04250465699021108,0.005192778332718258,5.0,5.0,5.0,5.0,4.199999809265137
2019-07-04T00:00:00,0.3638106880111029,0.2650736005577291,0.1791229475969208,0.032147893210512236,0.00877784808677235,0.0,0.0,0.0,0.0,0.0
2019-07-05T00:00:00,0.332785719693042,0.22364582020954948,0.1683561588175996,0.005802577095890198,0.0005151404600843541,0.0,0.0,0.0,0.0,0.0
2019-07-06T00:00:00,0.3240486361614141,0.21763979538718778,0.1640363148832003,0.025908156436256685,0.00836241409066169,4.199999809265137,4.199999809265137,4.199999809265137,4.199999809265137,3.799999952316284
2019-07-07T00:00:00,0.35102790055913125,0.26755270512081286,0.16725058034792264,0.04824928650885421,0.021113226376665305,3.0,3.0,3.0,3.0,3.4000000953674316
2019-07-08T00:00:00,0.40362758264711823,0.2919972681075241,0.17332530041242467,0.04632343331443448,0.017922329479614533,4.400000095367432,4.400000095367432,4.400000095367432,4.400000095367432,4.199999809265137
2019-07-09T00:00:00,0.37575278686958935,0.2643215994921796,0.17602019729252452,0.02475259507022354,0.007476444188671753,0.0,0.0,0.0,0.0,0.0
2019-07-10T00:00:00,0.32375929917292995,0.2183650540506552,0.1679776521516392,0.006745022019763058,3.430997400833538e-5,0.0,0.0,0.0,0.0,0.0
2019-07-11T00:00:00,0.31706117302955666,0.21469903967395443,0.16398093897819407,0.022635680465060325,0.008258783605894444,3.4000000953674316,3.4000000953674316,3.4000000953674316,3.4000000953674316,3.0999999046325684
2019-07-12T00:00:00,0.8795822233418176,0.8851734269876137,0.23302348680356844,0.24439960321277565,0.10457267414607684,18.0,18.0,18.0,18.0,15.800000190734863
2019-07-13T00:00:00,1.2583122916042029,0.8952980657581949,0.35865542591695493,0.16003228479410012,0.04807103385730344,0.0,0.0,0.0,0.0,0.0
2019-07-14T00:00:00,0.6730230105151264,0.458293478537166,0.34063061700406694,0.011526152412523626,0.00046256229361669483,0.0,0.0,0.0,0.0,0.0
2019-07-15T00:00:00,0.43417676420476753,0.2987554904724696,0.24889236441067406,0.0037414902903775958,0.0007394936805688169,0.0,0.0,0.0,0.0,0.0
2019-07-16T00:00:00,0.33717183921297744,0.2315732286276928,0.191485322062807,0.008612964180834815,0.003603758143649315,0.0,0.0,0.0,0.0,0.0
2019-07-17T00:00:00,0.28163275670986054,0.19588390911735334,0.15812427592781644,0.016752299020746927,0.002278329716182361,0.0,0.0,0.0,0.0,0.0
2019-07-18T00:00:00,0.24783457560283187,0.17262783631463832,0.1347090996250797,0.019935185529726864,0.002037157437802686,0.0,0.0,0.0,0.0,0.0
2019-07-19T00:00:00,0.22826709077997642,0.15474190388507103,0.11813911730078257,0.005740856098438929,0.002367836509341011,0.0,0.0,0.0,0.0,0.0
2019-07-20T00:00:00,0.25353591848004375,0.17155760183572802,0.11495453111983467,0.036155456338948726,0.01920759628473818,6.0,6.0,6.0,6.0,5.5
2019-07-21T00:00:00,0.2933932810303773,0.22769905209834382,0.11920993476933643,0.045742921784339204,0.018388114850760987,1.100000023841858,1.100000023841858,1.100000023841858,1.100000023841858,0.8999999761581421
2019-07-22T00:00:00,0.26687138530005144,0.16716830450330936,0.116042181616205,0.008676418209832067,0.0007372077820581542,0.0,0.0,0.0,0.0,0.0
2019-07-23T00:00:00,0.21453725684704372,0.13820595491542068,0.10981383530538685,0.008274004373340749,0.0012260172330255939,0.0,0.0,0.0,0.0,0.0
2019-07-24T00:00:00,0.19035991805334884,0.12663230746603665,0.10282841006485176,0.009855520902977886,0.0036672744001646205,0.0,0.0,0.0,0.0,0.0
2019-07-25T00:00:00,0.27819016572126015,0.23592812306617714,0.11128554830376845,0.06919741102238998,0.04041811175799302,9.399999618530273,9.399999618530273,9.399999618530273,9.399999618530273,9.600000381469727
2019-07-26T00:00:00,0.49717393391614495,0.4114166323676318,0.13119026408017567,0.1297304081912566,0.05769066167594052,5.900000095367432,5.900000095367432,5.900000095367432,5.900000095367432,6.300000190734863
